Body,Department,Supplier Name,Invoice Creation Date,Invoice Nett Amount,Subj Description
Lambeth,Children and Young People's Service,Nas Services Ltd,03/08/2012,12428.32,LEARNING RESOURCE (NOT ICT) - SCHOOLS
Lambeth,Children and Young People's Service,Nas Services Ltd,03/08/2012,7247.38,LEARNING RESOURCE (NOT ICT) - SCHOOLS
Lambeth,Children and Young People's Service,National Fostering Agency,06/08/2012,3120.04,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,06/08/2012,3342.90,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3129.00,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,2938.80,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,2938.80,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3036.76,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3036.76,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3036.76,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3036.76,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3036.76,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3036.76,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3233.30,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,4225.50,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3233.30,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3036.76,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3233.30,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3105.27,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3233.30,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3105.27,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3036.76,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3036.76,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3105.27,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3233.30,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,1541.96,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3036.76,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3105.27,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3036.76,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3036.76,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3105.27,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3044.51,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3044.51,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3105.27,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3233.30,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3414.34,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3454.33,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3255.00,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3255.00,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3454.33,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3157.35,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3255.00,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3055.50,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,3055.50,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,2839.20,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,2897.18,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,2074.80,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,2117.17,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,2834.60,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,07/08/2012,800,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,09/08/2012,3189.90,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,09/08/2012,3189.90,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,10/08/2012,1861.24,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,24/08/2012,2848.09,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,31/07/2012,3005.10,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,National Fostering Agency,31/07/2012,2938.80,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Navigant Consulting (Europe) Ltd,31/07/2012,1051.48,PROFESSIONAL FEES AND CHARGES
Lambeth,Children and Young People's Service,Navigant Consulting (Europe) Ltd,31/07/2012,782,PROFESSIONAL FEES AND CHARGES
Lambeth,Children and Young People's Service,New Beginnings Kent,09/08/2012,4982.15,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,02/08/2012,1360.00,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,02/08/2012,5202.00,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,04/07/2012,875,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,25/07/2012,950,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,25/07/2012,840,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,25/07/2012,780,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,25/07/2012,1050.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,25/07/2012,950,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,25/07/2012,868,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,25/07/2012,780,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,25/07/2012,1050.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,25/07/2012,950,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1050.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,975,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,930,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1000.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,975,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1300.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1050.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1450.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1300.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,975,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,950,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,930,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1100.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,868,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,900,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,950,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1200.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,899,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1100.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1300.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,2800.00,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1100.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,540,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,899,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,930,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,868,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,868,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1150.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,875,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1100.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1100.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,800,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,900,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,837,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1800.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,651,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1400.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,868,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,930,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1150.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,900,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,868,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,780,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,930,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1050.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1105.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,950,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,930,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,868,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1350.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1375.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,806,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,1350.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norbury Property Services (London) Ltd,31/07/2012,930,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Norman Bromley Partnership LLP,20/08/2012,6900.00,BUILDING CONTRACT CERTS/INVS
Lambeth,Children and Young People's Service,Norman Bromley Partnership LLP,20/08/2012,10440.00,CONSULTANT ARCHITECT-FEES
Lambeth,Children and Young People's Service,Norman Bromley Partnership LLP,20/08/2012,15950.00,CONSULTANT ARCHITECT-FEES
Lambeth,Children and Young People's Service,Norman Bromley Partnership LLP,20/08/2012,7823.67,CONSULTANT ARCHITECT-FEES
Lambeth,Children and Young People's Service,Notting Hill Housing Trust,03/08/2012,612.05,PRIVATE RESIDENTIAL HOMES
Lambeth,Children and Young People's Service,Notting Hill Housing Trust,07/08/2012,1222.56,LODGING ASSISTANCE
Lambeth,Children and Young People's Service,Npower Ltd,31/07/2012,3432.09,ELECTRICITY - COMMUNAL LIGHTING
Lambeth,Children and Young People's Service,Oasis Care And Training Agency,14/08/2012,818.4,FAMILY SUPPORT PACKAGES(S17)
Lambeth,Children and Young People's Service,Office Depot UK Ltd,07/08/2012,621.73,EQUIPMENT - OFFICE
Lambeth,Children and Young People's Service,Office Team Ltd,09/08/2012,871.24,GENERAL STATIONERY
Lambeth,Children and Young People's Service,Office Team Ltd,09/08/2012,571,EQUIPMENT - OFFICE
Lambeth,Children and Young People's Service,Olive Tree Day Nursery,01/08/2012,3799.79,OTHER GRANTS FOR EDUCATION
Lambeth,Children and Young People's Service,Outlook Fostering Services Ltd,03/08/2012,5901.39,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Parayhouse School,07/08/2012,7850.00,FEES - SPECIAL SCHOOLS
Lambeth,Children and Young People's Service,Parayhouse School,07/08/2012,7850.00,FEES - SPECIAL SCHOOLS
Lambeth,Children and Young People's Service,Parayhouse School,07/08/2012,7850.00,FEES - SPECIAL SCHOOLS
